"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G820","2019-09-10 19:00:00","29.000","0.000","0.000","28.000","0.830","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","27.400",""
"C0R590","2019-09-10 19:00:00","72.000","212.000","1.600","24.700","0.990","1001.500","-99.000","22.500","-99.000","-99.000","-99.000","29.500","","24.100",""
"C0A9E0","2019-09-10 19:00:00","26.000","83.000","1.000","30.500","0.620","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","27.100",""
"C0R480","2019-09-10 19:00:00","57.000","0.000","0.000","24.900","0.940","1003.400","-99.000","10.500","-99.000","-99.000","-99.000","29.500","","24.300",""
"C0X300","2019-09-10 19:00:00","70.000","0.000","0.000","23.500","0.970","1001.500","-99.000","44.000","-99.000","-99.000","-99.000","29.200","","23.200",""
"C0U970","2019-09-10 19:00:00","7.000","119.000","2.500","28.500","0.810","1011.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.200",""
"C0M750","2019-09-10 19:00:00","10.000","156.000","0.800","25.800","0.800","1008.300","-99.000","1.500","-99.000","-99.000","-99.000","31.700","","25.500",""
"C0I110","2019-09-10 19:00:00","161.000","0.000","0.200","26.400","0.850","991.900","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.100",""
"C0V370","2019-09-10 19:00:00","74.000","0.000","0.000","23.400","1.000","1001.800","-99.000","14.000","-99.000","-99.000","-99.000","29.900","","23.300",""
"C0C690","2019-09-10 19:00:00","242.000","156.000","1.700","27.600","0.640","982.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","23.500",""
"C0A540","2019-09-10 19:00:00","401.000","0.000","0.100","25.000","0.860","965.300","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","21.700",""
"C0H950","2019-09-10 19:00:00","192.000","0.000","0.000","26.300","0.920","989.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.500",""
"C0O960","2019-09-10 19:00:00","112.000","53.000","0.600","23.100","0.950","996.900","-99.000","28.000","-99.000","-99.000","-99.000","29.500","","22.700",""
"C0AH10","2019-09-10 19:00:00","30.000","91.000","2.900","30.400","0.640","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.100",""
"C0R680","2019-09-10 19:00:00","13.000","12.000","1.100","26.900","-99.000","1008.900","-99.000","-99.000","-99.000","-99.000","-99.000","28.900","","24.500",""
"C0X210","2019-09-10 19:00:00","38.000","96.000","1.200","23.900","1.000","1003.700","-99.000","49.500","-99.000","-99.000","-99.000","31.000","","22.100",""
"C0D430","2019-09-10 19:00:00","87.000","0.000","0.000","26.900","0.910","998.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","22.700",""
"C0AD30","2019-09-10 19:00:00","20.000","101.000","2.800","30.600","0.610","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","27.500",""
"C0R240","2019-09-10 19:00:00","87.000","41.000","0.500","24.000","0.990","999.600","-99.000","9.000","-99.000","-99.000","-99.000","29.000","","24.000",""
"C0AI30","2019-09-10 19:00:00","26.000","73.000","5.000","30.300","0.680","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.800",""
"C0U960","2019-09-10 19:00:00","1885.000","215.000","0.800","16.400","0.990","815.700","-99.000","0.000","-99.000","-99.000","-99.000","21.600","","12.400",""
"C0T9E0","2019-09-10 19:00:00","415.000","0.000","0.000","24.200","0.900","966.700","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","22.000",""
"C0D550","2019-09-10 19:00:00","1956.000","0.000","0.000","16.100","0.950","811.900","-99.000","0.000","-99.000","-99.000","-99.000","20.700","","13.600",""
"C0C630","2019-09-10 19:00:00","209.000","164.000","0.800","29.200","0.710","986.100","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.900",""
"C0C540","2019-09-10 19:00:00","46.000","104.000","3.200","29.700","0.610","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","24.200",""
"C0Z230","2019-09-10 19:00:00","31.000","295.000","0.500","28.600","0.760","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","25.400",""
"C0F9O0","2019-09-10 19:00:00","175.000","0.000","0.000","28.600","0.940","989.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.100",""
"C0A560","2019-09-10 19:00:00","405.000","0.000","0.100","25.300","0.880","964.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","19.900",""
"C0X190","2019-09-10 19:00:00","10.000","0.000","0.100","25.700","0.990","1008.100","-99.000","-99.000","-99.000","-99.000","-99.000","30.300","","24.500",""
"C0A880","2019-09-10 19:00:00","6.000","171.000","0.600","27.500","0.820","1008.900","-99.000","0.500","-99.000","-99.000","-99.000","31.100","","23.400",""
"C0I530","2019-09-10 19:00:00","3014.000","269.000","2.400","11.600","0.740","704.500","-99.000","0.000","-99.000","-99.000","-99.000","13.000","","7.700",""
"C0M670","2019-09-10 19:00:00","43.000","132.000","0.900","25.400","0.930","1004.200","-99.000","4.500","-99.000","-99.000","-99.000","31.700","","25.100",""
"C0Z061","2019-09-10 19:00:00","174.000","87.000","0.500","26.100","0.920","994.700","-99.000","4.000","-99.000","-99.000","-99.000","31.500","","23.000",""
"C0M730","2019-09-10 19:00:00","40.000","0.000","0.000","24.500","0.990","1004.400","-99.000","47.500","-99.000","-99.000","-99.000","32.400","","23.800",""
"C0U750","2019-09-10 19:00:00","398.000","155.000","4.500","23.700","1.000","967.300","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","23.000",""
"C0A650","2019-09-10 19:00:00","287.000","23.000","0.500","26.300","0.910","978.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","20.500",""
"C0K400","2019-09-10 19:00:00","65.000","120.000","0.300","27.200","0.990","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.700",""
"C0I370","2019-09-10 19:00:00","671.000","215.000","0.700","24.400","0.870","936.900","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","22.700",""
"C0S750","2019-09-10 19:00:00","2280.000","285.000","0.600","13.700","1.000","775.300","-99.000","2.500","-99.000","-99.000","-99.000","18.100","","12.100",""
"C0R650","2019-09-10 19:00:00","29.000","7.000","0.500","25.200","0.990","1008.200","-99.000","9.000","-99.000","-99.000","-99.000","30.000","","24.800",""
"C0E740","2019-09-10 19:00:00","27.000","231.000","0.800","28.300","0.920","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.000",""
"C0AI20","2019-09-10 19:00:00","25.000","73.000","2.600","28.200","0.840","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","23.900",""
"C0E550","2019-09-10 19:00:00","84.000","206.000","0.500","28.000","0.930","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.800",""
"C0X060","2019-09-10 19:00:00","19.000","180.000","1.000","23.600","0.990","1009.200","-99.000","33.000","-99.000","-99.000","-99.000","31.600","","22.800",""
"C1R320","2019-09-10 19:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","5.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-10 19:00:00","31.000","330.000","0.600","25.800","0.910","1006.800","-99.000","17.000","-99.000","-99.000","-99.000","29.400","","24.700",""
"C0AC60","2019-09-10 19:00:00","55.000","87.000","1.600","30.100","0.610","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","36.200","","24.500",""
"C0UA70","2019-09-10 19:00:00","547.000","161.000","2.900","23.700","0.990","951.500","-99.000","0.500","-99.000","-99.000","-99.000","28.300","","22.000",""
"C0G740","2019-09-10 19:00:00","24.000","16.000","0.700","28.800","0.800","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.400",""
"C0F9N0","2019-09-10 19:00:00","75.000","196.000","1.300","29.900","0.710","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","27.300",""
"C0F9T0","2019-09-10 19:00:00","111.000","314.000","1.700","28.700","0.790","997.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.600",""
"C0S710","2019-09-10 19:00:00","382.000","163.000","0.500","24.000","0.970","969.800","-99.000","1.500","-99.000","-99.000","-99.000","26.900","","22.000",""
"C0M680","2019-09-10 19:00:00","37.000","0.000","0.000","24.900","0.870","1007.000","-99.000","6.000","-99.000","-99.000","-99.000","32.000","","24.100",""
"C0X220","2019-09-10 19:00:00","26.000","323.000","1.200","24.500","0.870","1006.700","-99.000","27.000","-99.000","-99.000","-99.000","30.700","","23.500",""
"C0F9P0","2019-09-10 19:00:00","26.000","29.000","1.200","29.200","0.830","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.800",""
"C0O970","2019-09-10 19:00:00","71.000","311.000","0.600","22.700","1.000","1002.100","-99.000","80.000","-99.000","-99.000","-99.000","31.200","","22.300",""
"C0F0B0","2019-09-10 19:00:00","311.000","311.000","1.500","27.000","0.880","974.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.900",""
"C0R700","2019-09-10 19:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-10 19:00:00","34.000","346.000","0.800","26.600","0.900","1007.100","-99.000","16.500","-99.000","-99.000","-99.000","28.100","","24.500",""
"C0C660","2019-09-10 19:00:00","176.000","187.000","2.000","28.500","0.790","989.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.400",""
"C0SA10","2019-09-10 19:00:00","411.000","50.000","1.200","24.400","0.990","965.900","-99.000","10.000","-99.000","-99.000","-99.000","28.300","","22.700",""
"C0M740","2019-09-10 19:00:00","15.000","129.000","0.700","24.600","0.860","1007.100","-99.000","2.500","-99.000","-99.000","-99.000","31.800","","24.200",""
"C0K460","2019-09-10 19:00:00","60.000","185.000","1.800","26.000","0.850","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.800",""
"C0X100","2019-09-10 19:00:00","10.000","69.000","1.000","26.100","0.880","1006.800","-99.000","102.500","-99.000","-99.000","-99.000","31.500","","25.000",""
"C1R440","2019-09-10 19:00:00","1654.000","44.000","6.200","16.800","1.000","833.900","-99.000","3.000","11.600","42.000","","18.300","","15.400",""
"C0K560","2019-09-10 19:00:00","117.000","85.000","0.400","25.700","0.940","997.000","-99.000","1.000","-99.000","-99.000","-99.000","33.200","","25.700",""
"C0R150","2019-09-10 19:00:00","105.000","0.000","0.000","24.300","0.990","996.900","-99.000","0.500","-99.000","-99.000","-99.000","30.700","","24.300",""
"C0S690","2019-09-10 19:00:00","522.000","24.000","2.300","23.500","0.990","953.200","-99.000","1.000","-99.000","-99.000","-99.000","33.900","","22.000",""
"C0U870","2019-09-10 19:00:00","474.000","79.000","2.200","24.200","0.950","959.600","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","22.500",""
"C0A520","2019-09-10 19:00:00","48.000","62.000","4.200","30.300","0.630","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.000",""
"C0X130","2019-09-10 19:00:00","27.000","0.000","0.100","25.000","1.000","1006.500","-99.000","75.500","-99.000","-99.000","-99.000","32.100","","24.400",""
"C0V400","2019-09-10 19:00:00","56.000","124.000","1.400","24.700","0.940","1002.700","-99.000","23.500","-99.000","-99.000","-99.000","29.900","","24.200",""
"C0UA40","2019-09-10 19:00:00","1121.000","12.000","1.300","19.800","0.930","890.000","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","19.200",""
"C0G720","2019-09-10 19:00:00","50.000","181.000","1.400","26.500","0.880","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.500",""
"C0G890","2019-09-10 19:00:00","24.000","18.000","1.600","29.400","0.860","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","28.200",""
"C0I540","2019-09-10 19:00:00","3344.000","118.000","6.900","7.500","0.980","685.100","-99.000","-99.000","-99.000","-99.000","-99.000","13.600","","6.400",""
"C0K390","2019-09-10 19:00:00","31.000","187.000","1.000","25.700","0.860","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.300",""
"C0T9A0","2019-09-10 19:00:00","498.000","0.000","0.000","23.100","0.990","956.900","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","21.700",""
"C0AH40","2019-09-10 19:00:00","426.000","203.000","1.900","27.000","0.770","962.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.000",""
"C0X280","2019-09-10 19:00:00","22.000","0.000","0.000","24.600","0.900","1007.500","-99.000","16.000","-99.000","-99.000","-99.000","30.400","","23.300",""
"C0V620","2019-09-10 19:00:00","18.000","0.000","0.000","24.700","0.920","1007.700","-99.000","57.500","-99.000","-99.000","-99.000","28.900","","24.200",""
"C0H960","2019-09-10 19:00:00","120.000","184.000","3.200","27.600","0.930","994.600","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.800",""
"C0M530","2019-09-10 19:00:00","1385.000","39.000","0.700","19.100","0.990","867.500","-99.000","1.000","-99.000","-99.000","-99.000","22.200","","18.200",""
"C0R170","2019-09-10 19:00:00","26.000","151.000","0.400","24.400","1.000","1007.200","-99.000","16.000","-99.000","-99.000","-99.000","29.800","","24.300",""
"C0I420","2019-09-10 19:00:00","305.000","197.000","1.700","27.400","0.800","975.400","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.400",""
"C0A640","2019-09-10 19:00:00","241.000","76.000","0.500","26.700","0.740","985.500","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","22.200",""
"C0A930","2019-09-10 19:00:00","216.000","145.000","1.900","26.000","1.000","984.800","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","21.500",""
"C0F9M0","2019-09-10 19:00:00","230.000","306.000","1.000","27.600","0.880","983.400","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.500",""
"C0AC40","2019-09-10 19:00:00","1079.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AI00","2019-09-10 19:00:00","188.000","50.000","1.300","27.800","0.760","988.700","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","24.800",""
"C0T9M0","2019-09-10 19:00:00","92.000","303.000","1.300","25.800","0.940","1002.700","-99.000","10.500","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0K430","2019-09-10 19:00:00","30.000","152.000","0.600","25.800","0.830","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.800",""
"C0Z170","2019-09-10 19:00:00","199.000","198.000","0.300","27.300","0.840","990.500","-99.000","1.000","-99.000","-99.000","-99.000","32.200","","23.600",""
"C0Z100","2019-09-10 19:00:00","36.000","0.000","0.000","26.600","0.910","1009.200","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","23.800",""
"C0U710","2019-09-10 19:00:00","1942.000","0.000","0.100","16.000","0.990","809.600","-99.000","0.000","-99.000","-99.000","-99.000","20.200","","14.200",""
"C0SA30","2019-09-10 19:00:00","92.000","10.000","1.800","26.500","0.880","1002.000","-99.000","2.000","-99.000","-99.000","-99.000","29.300","","25.000",""
"CM0160","2019-09-10 19:00:00","196.000","128.000","0.400","26.000","0.880","992.800","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.000",""
"C0V350","2019-09-10 19:00:00","36.000","229.000","0.600","24.600","0.940","1006.900","-99.000","8.500","-99.000","-99.000","-99.000","30.400","","24.500",""
"C0W120","2019-09-10 19:00:00","58.000","28.000","0.800","26.300","0.920","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","25.700",""
"C0R470","2019-09-10 19:00:00","103.000","115.000","0.900","25.500","0.990","998.600","-99.000","9.000","-99.000","-99.000","-99.000","30.800","","25.100",""
"C0M770","2019-09-10 19:00:00","164.000","154.000","0.800","24.600","0.990","990.700","-99.000","28.500","-99.000","-99.000","-99.000","29.800","","23.600",""
"C0S930","2019-09-10 19:00:00","248.000","272.000","1.400","25.800","0.850","983.800","-99.000","2.500","-99.000","-99.000","-99.000","28.400","","23.600",""
"C0F9Y0","2019-09-10 19:00:00","3313.000","214.000","3.400","9.000","0.910","688.900","-99.000","0.000","11.700","222.000","","17.200","","7.000",""
"C0E790","2019-09-10 19:00:00","344.000","233.000","1.400","27.000","0.970","970.600","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0O810","2019-09-10 19:00:00","161.000","0.000","0.200","22.900","0.990","994.600","-99.000","12.500","-99.000","-99.000","-99.000","31.000","","22.700",""
"C0R520","2019-09-10 19:00:00","18.000","309.000","0.800","25.700","0.920","1007.800","-99.000","35.500","-99.000","-99.000","-99.000","29.300","","24.900",""
"C0G880","2019-09-10 19:00:00","92.000","85.000","1.100","26.500","0.890","999.700","-99.000","6.500","-99.000","-99.000","-99.000","32.100","","26.000",""
"C0X270","2019-09-10 19:00:00","33.000","0.000","0.000","22.400","1.000","1006.700","-99.000","73.000","-99.000","-99.000","-99.000","31.000","","22.400",""
"C0R260","2019-09-10 19:00:00","76.000","175.000","0.600","24.400","0.990","1001.400","-99.000","3.000","-99.000","-99.000","-99.000","28.800","","24.400",""
